"(Intercept)" "bio1" "bio12" "bio15" "bio16" "bio17" "bio4" "bio5" "bio6" "et0" "prop_bee_angios" "srad" "wind.1" "df" "logLik" "AICc" "delta" "weight"
"81" 0.398798895178173 NA NA NA NA -0.000117923233422035 NA 0.000458044725296305 NA NA NA NA NA 6 19.3002578719347 -24.7338490772027 4.75672409018154 0.00139246657011718
"2183" 0.745005025844907 NA -6.87776156564242e-05 -0.00216816459209699 NA NA NA NA 0.000556894905420814 NA NA NA -0.0147340010437947 8 22.0318068893587 -24.7147765694151 4.77579659796913 0.0013792507701317
"387" 0.632344135173588 NA -4.30026260976675e-05 NA NA NA NA NA 0.000628326132789371 -7.5037987445285e-05 NA NA NA 7 20.6260844071108 -24.7067142687671 4.7838588986171 0.00137370199443134
"2081" 0.566747780050456 NA NA NA NA NA -1.20311372850852e-05 NA NA NA NA NA -0.00673391243224391 6 19.2851695078566 -24.7036723490464 4.7869008183378 0.00137161423693788
"159" 0.763437498516231 NA -0.000321923829247665 -0.0037908789707949 0.000591664135082788 0.000278322602093494 NA NA 0.000629111134363859 NA NA NA NA 9 23.4933815385961 -24.7010487914779 4.78952437590635 0.00136981616207772
"629" 0.892972438714641 NA NA -0.00432048715593127 NA -0.000668598501644369 -3.92745882713965e-05 0.00019009537775338 NA NA 0.585716141184947 NA NA 9 23.4916048021261 -24.697495318538 4.7930778488463 0.00136738452057815
"567" 0.986677933270347 NA -2.51624518170439e-05 -0.0043842759100647 NA -0.000542857440865978 -4.54425083913592e-05 NA NA NA 0.590390899395699 NA NA 9 23.4903907129116 -24.6950671401089 4.79550602727532 0.00136572540114292
"545" 0.550733604833228 NA NA NA NA NA -1.71103216982071e-05 NA NA NA 0.183001352638106 NA NA 6 19.2650062264609 -24.6633457862552 4.82722738112903 0.0013442349488565
"214" 0.930685083042647 -0.000500586726425988 NA -0.00381890486100004 NA -0.000673247937359117 NA -0.000319720011823619 0.00109594891195222 NA NA NA NA 9 23.4617056660068 -24.6376970462992 4.85287612108502 0.0013271060509543
"215" 0.933858510322735 NA -1.02040920476235e-05 -0.00374383622570952 NA -0.000608960164105885 NA -0.000574788541875164 0.000846721006194631 NA NA NA NA 9 23.4603904421737 -24.6350665986331 4.85550656875112 0.00132536175676718
"289" 0.531653556142305 NA NA NA NA NA -1.37640899045976e-05 NA NA 1.33463324306752e-05 NA NA NA 6 19.2474419838927 -24.6282173011188 4.86235586626545 0.00132083062147602
"1169" 0.67189726028664 NA NA NA NA -0.000169921724510765 NA NA 0.000448306145820233 NA NA -1.05404280351672e-05 NA 7 20.5821330126651 -24.6188114798757 4.87176168750852 0.00131463345689467
"2191" 0.768795399946307 NA -0.000231590286179006 -0.00378822039547203 0.000432736079156229 NA NA NA 0.000607970945939188 NA NA NA -4.42828541252943e-06 9 23.4520794534651 -24.6184446212159 4.87212854616838 0.0013143923366755
"158" 0.916278701153154 -0.00105502740202584 NA -0.00387904147915512 1.78962812638568e-05 -0.000704767130825339 NA NA 0.00136078382431465 NA NA NA NA 9 23.4491613400817 -24.6126083944492 4.87796477293506 0.0013105623816462
"2103" 1.03104132199996 NA -4.38593382716936e-05 -0.00409685161100282 NA -0.00045649977732027 -3.29146801565623e-05 NA NA NA NA NA -0.0174332453082153 9 23.44763430629 -24.6095543268658 4.88101884051849 0.00130856263583158
"182" 0.922030683505223 -0.000860822349380645 NA -0.00388688111540266 NA -0.000678507746748486 -5.50763437077317e-06 NA 0.00114481843407839 NA NA NA NA 9 23.4475943793563 -24.6094744729984 4.88109869438586 0.00130851038998102
"245" 0.927869834633853 NA NA -0.00374711460529652 NA -0.000663469043240436 3.44504374716194e-06 -0.000628374941740266 0.000900841342222213 NA NA NA NA 9 23.4436274273727 -24.6015405690311 4.88903259835312 0.00130332987431601
"221" 0.926957780631659 NA NA -0.00378212750240024 -2.23166888507767e-06 -0.00066175790790688 NA -0.000554622009649538 0.000816243617143782 NA NA NA NA 9 23.4404056635314 -24.5950970413484 4.89547612603582 0.00129913761012241
"2113" 0.436645446040651 NA NA NA NA NA NA 0.000347650855405986 NA NA NA NA -0.0060461060029736 6 19.2266842700329 -24.5867018733991 4.90387129398515 0.00129369580012675
"260" 0.555505284519314 0.000783280736736549 -4.02485861867014e-05 NA NA NA NA NA NA -8.45339691960578e-05 NA NA NA 7 20.5607402000508 -24.576025854647 4.91454731273725 0.00128680843857043
"152" 0.914540494932128 -0.00103746794902498 2.48785397103232e-07 -0.00380504158063364 NA -0.000675939813769113 NA NA 0.0013673285435558 NA NA NA NA 9 23.4299019504908 -24.5740896152673 4.91648355211692 0.00128556325682374
"393" 0.648135860961087 NA NA NA -0.000109188111917887 NA NA NA 0.000636564166066757 -7.9215084071827e-05 NA NA NA 7 20.5588679577558 -24.572281370057 4.9182917973272 0.00128440147529852
"136" 0.762986663259459 -0.000613320131524176 -6.4204429506884e-05 -0.00213837801453987 NA NA NA NA 0.00109743726144201 NA NA NA NA 8 21.9582937937003 -24.5677503780983 4.92282278928593 0.00128149496250999
"1157" 0.70933907153252 NA NA -0.000917394068546332 NA NA NA NA 0.000400177316120397 NA NA -9.47556134025923e-06 NA 7 20.5525070574002 -24.5595595693458 4.93101359803841 0.00127625745460922
"573" 0.971239049773671 NA NA -0.0043733739223323 -2.28901122790773e-05 -0.000642536904185935 -4.29489073313452e-05 NA NA NA 0.576116238245298 NA NA 9 23.4118763129835 -24.5380383402527 4.9525348271315 0.00126259776520955
"903" 0.93811175790117 NA -9.11128465271763e-05 -0.00258191858198481 NA NA NA NA 0.00121368494722 -0.00017775182036403 0.80822585891896 NA NA 9 23.4094775460578 -24.5332408064013 4.95733236098299 0.00125957271709306
"1079" 1.13616966496617 NA -3.77240810238482e-05 -0.00398408768106568 NA -0.00045556479194449 -3.7138857198826e-05 NA NA NA NA -9.17184621482755e-06 NA 9 23.4039243491162 -24.5221344125181 4.96843875486613 0.00125259744718185
"14" 0.529964758225779 0.000585789037697401 NA -0.00109730980460515 -7.5310729741696e-05 NA NA NA NA NA NA NA NA 7 20.5322113972983 -24.5189682491421 4.97160491824211 0.00125061605186992
"1175" 0.93938581389689 NA -1.63875431878098e-05 -0.00327364998179551 NA -0.000513192356580674 NA NA 0.000642724672190675 NA NA -1.07495355098844e-05 NA 9 23.4021176596786 -24.5185210336429 4.97205213374131 0.00125033643569229
"67" 0.401001373968428 NA -1.20113097289059e-05 NA NA NA NA 0.000467027828832225 NA NA NA NA NA 6 19.1849506114941 -24.5032345563216 4.98733861106269 0.00124081624480037
"310" 0.912446889395281 0.000432428260481672 NA -0.0039174587084454 NA -0.000679290277042023 -1.81113709669293e-05 NA NA -5.87730441332362e-05 NA NA NA 9 23.3915287726321 -24.49734325955 4.99322990783428 0.00123716661433479
"373" 0.907212110554563 NA NA -0.00402622948834312 NA -0.000691348386674944 -2.66799277709981e-05 0.000470503323072135 NA -6.94757980666865e-05 NA NA NA 9 23.3915055380138 -24.4972967903134 4.99327637707087 0.00123713786957468
"3221" 0.926165915579161 NA NA -0.00332794015827801 NA -0.00059893374241369 NA NA 0.000641184304929271 NA NA -1.13759416812207e-05 0.0056722769464015 9 23.379152124761 -24.4725899638078 5.01798320357648 0.00122194900454428
"1181" 0.934497038620134 NA NA -0.00329427884010702 -2.01410574979707e-05 -0.000574467116665594 NA NA 0.000626678439755981 NA NA -1.04883268491328e-05 NA 9 23.3747774187007 -24.4638405516871 5.02673261569714 0.00121661501265885
"577" 0.421552218800292 NA NA NA NA NA NA 0.000382007453365601 NA NA -0.194029842260669 NA NA 6 19.1648834759092 -24.4631002851517 5.02747288223259 0.00121616478629567
"7" 0.630014381235419 NA -1.8612521211046e-05 -0.00124514219689509 NA NA NA NA NA NA NA NA NA 6 19.1538240274212 -24.4409813881757 5.04959177920857 0.00120278877647081
"2109" 1.01759467794878 NA NA -0.00405447828762914 -6.48862314205991e-05 -0.000596442456221264 -3.12397171552311e-05 NA NA NA NA NA -0.0168968420938598 9 23.3514787155229 -24.4172431453315 5.07333002205279 0.00118859711829972
"1078" 0.984676130686708 0.000232670222715694 NA -0.00387457352111451 NA -0.000643628942945354 -2.36467426479381e-05 NA NA NA NA -7.05245711995727e-06 NA 9 23.3475131394456 -24.4093119931768 5.0812611742074 0.00118389297947673
"517" 0.599210219565507 NA NA -0.000895941918876461 NA NA NA NA NA NA -0.290565965105691 NA NA 6 19.1363573518756 -24.4060480370846 5.08452513029963 0.00118196246783005
"183" 0.887630336642909 NA -2.05073591546296e-05 -0.00384842393083856 NA -0.000546615806017764 -2.04057585030191e-05 NA 0.000291751067068383 NA NA NA NA 9 23.3453854154759 -24.4050565452374 5.0855166221468 0.00118137665997272
"2229" 0.893327239144779 NA NA -0.00393066899030989 NA -0.000665538595885976 -1.70622397513583e-05 NA 0.000251782491302126 NA NA NA -0.0072641289300565 9 23.3386104789745 -24.3915066722348 5.09906649514944 0.00117339995944774
"1141" 0.989967984562542 NA NA -0.00393293078057004 NA -0.000646897387649351 -2.85294298618815e-05 0.000218681434589704 NA NA NA -7.46734895117255e-06 NA 9 23.3296752987567 -24.3736363117992 5.11693685558505 0.00116296212077144
"266" 0.571859670777738 0.000819484283747349 NA NA -0.000106822070716892 NA NA NA NA -9.17529708956534e-05 NA NA NA 7 20.4567290100159 -24.3680034745772 5.12256969280703 0.00115969134071558
"1085" 1.12395286337841 NA NA -0.00395075207071224 -5.52818331894914e-05 -0.000577434153072916 -3.55327074584141e-05 NA NA NA NA -9.08284460632463e-06 NA 9 23.3251763053893 -24.3646383250643 5.12593484231991 0.00115774171399674
"73" 0.40073188567207 NA NA NA -1.51242815900345e-05 NA NA 0.000446581597550025 NA NA NA NA NA 6 19.1128154006335 -24.3589641346004 5.13160903278388 0.00115446174549166
"1028" 0.613739774757088 0.000608519716648711 -3.01609892568722e-05 NA NA NA NA NA NA NA NA -1.0076605314062e-05 NA 7 20.450663576675 -24.3558726078954 5.13470055948889 0.00115267859934964
"647" 0.667866942072064 NA -5.95347265759772e-05 -0.00200931362434219 NA NA NA NA 0.000649228236870864 NA 0.114849127957975 NA NA 8 21.830842704274 -24.3128481992457 5.17772496813853 0.00112814675487788
"2065" 0.574092800588037 NA NA NA NA -0.000120200011576362 NA NA NA NA NA NA -0.0168826685193279 6 19.0887052230946 -24.3107437795226 5.17982938786167 0.00112696033202947
"68" 0.562624527778025 0.00103188577113671 -3.37977108000799e-05 NA NA NA NA -0.000691509928053702 NA NA NA NA NA 7 20.4245040094047 -24.3035534733548 5.18701969402941 0.0011229160114483
"189" 0.874146410317016 NA NA -0.00384182286922624 -1.89318107275232e-05 -0.000627762408083865 -1.83669419040803e-05 NA 0.000297453803325613 NA NA NA NA 9 23.2943195955279 -24.3029249053416 5.18764826204267 0.001122563152357
"342" 0.898666031412513 0.00122957129856501 NA -0.00360900354311048 NA -0.000644653247778447 NA -0.000799027132595118 NA -4.55987319181242e-05 NA NA NA 9 23.2727049737893 -24.2596956618644 5.23087750551986 0.00109855972149047
"1029" 0.674469802314465 NA NA -0.000901891610871622 NA NA NA NA NA NA NA -5.34898054268753e-06 NA 6 19.0573191787529 -24.2479716908391 5.24260147654515 0.00109213881832569
"2051" 0.595963813262807 NA -1.82766129576255e-05 NA NA NA NA NA NA NA NA NA -0.0204880803144081 6 19.0563457454609 -24.2460248242551 5.24454834312911 0.0010910762113129
"56" 0.894487878120293 0.000227027732075659 -2.49901800350128e-05 -0.00388603628586368 NA -0.000517370509331778 -2.71446436331593e-05 NA NA NA NA NA NA 9 23.2580490940472 -24.2303839023802 5.26018926500406 0.0010825767705134
"2599" 1.0503899380115 NA -0.000100709280955685 -0.00359839805420103 NA NA -4.90257007119062e-05 NA NA NA 0.664113969590831 NA -0.0256259961639296 9 23.2579333376861 -24.230152389658 5.26042077772624 0.00108245146261857
"1034" 0.639358548006566 0.000626313660511343 NA NA -7.85606402691421e-05 NA NA NA NA NA NA -1.1308777259716e-05 NA 7 20.3857079371588 -24.225961328863 5.2646118385212 0.00108018552767183
"195" 0.564741068301627 NA -3.25038267456407e-05 NA NA NA NA -0.000210036307360852 0.000576553099370575 NA NA NA NA 7 20.3854117694953 -24.225368993536 5.2652041738482 0.00107986565901767
"401" 0.566668667029713 NA NA NA NA -0.000190406962229455 NA NA 0.00047105673727888 -4.73352650369612e-05 NA NA NA 7 20.3845053637741 -24.2235561820936 5.26701698529065 0.00107888730606552
"1110" 0.955856142545574 0.00129683981226171 NA -0.0035396316222303 NA -0.00061582853063101 NA -0.00103108474415966 NA NA NA -4.90818680362928e-06 NA 9 23.252806416024 -24.2198985463337 5.27067462105054 0.00107691602078005
"1665" 0.662371679952277 NA NA NA NA NA NA NA 0.000540406846248536 NA 0.44048730385134 -1.27900064032329e-05 NA 7 20.3797383561273 -24.2140221668 5.27655100058427 0.00107375648108464
"3125" 1.03628342363284 NA NA -0.00408235863863191 NA -0.000665985643793147 -2.87136292151855e-05 NA NA NA NA -4.65576353155677e-06 -0.0073133572792551 9 23.2464860886596 -24.207257891605 5.28331527577924 0.00107013102327392
"2179" 0.534715437797298 NA -3.31081592449224e-05 NA NA NA NA NA 0.000449433076255175 NA NA NA -0.00638396560750338 7 20.3675727704348 -24.189690995415 5.30088217196921 0.00106077274212957
"645" 0.531819465769386 NA NA -0.00100588366511669 NA NA NA NA 0.000452770832706879 NA 0.29536708510119 NA NA 7 20.3638121455724 -24.1821697456903 5.30840342169395 0.0010567910652712
"790" 0.792804633884294 0.00105146067832965 NA -0.00339781045795573 NA -0.000628012835742874 NA NA NA -0.000128821210231713 0.498999037004042 NA NA 9 23.2332527963903 -24.1807913070663 5.30978186031794 0.00105606295540278
"1281" 0.652280405322992 NA NA NA NA NA NA NA NA 8.18155485292624e-05 NA -1.54243665111516e-05 NA 6 19.020442880593 -24.1742190945192 5.316354072865 0.00105259831600416
"88" 0.903502588450548 0.00144161132826915 -1.91202018218508e-05 -0.00352539695591206 NA -0.000518876579268794 NA -0.00118831993735631 NA NA NA NA NA 9 23.2247479858106 -24.163781685907 5.32679148147729 0.00104711942542944
"1333" 1.05523431181593 NA NA -0.00396474418972525 NA -0.000634922183355529 -3.04708160241012e-05 NA NA 2.45322730740637e-05 NA -9.58078437976676e-06 NA 9 23.2240776502326 -24.162441014751 5.32813215263327 0.00104641773923306
"2102" 0.916834058400323 0.000133561316588626 NA -0.004015230927695 NA -0.000664240541702012 -2.39510265990038e-05 NA NA NA NA NA -0.00807998925873435 9 23.2208810220495 -24.1560477583847 5.33452540899959 0.00104307807147835
"119" 0.899384848050361 NA -2.50688754023987e-05 -0.00395399515972817 NA -0.000520855499201983 -3.20732432146833e-05 0.000194574599585594 NA NA NA NA NA 9 23.2203250464854 -24.1549358072566 5.33563736012768 0.00104249830674166
"643" 0.500182988692238 NA -2.94432301954239e-05 NA NA NA NA NA 0.000513564771317258 NA 0.122864958210825 NA NA 7 20.3465140348493 -24.147573524244 5.34299964314023 0.00103866777763989
"139" 0.506746823128649 NA -4.29016199318192e-05 NA 3.68651822084826e-05 NA NA NA 0.000469674962878588 NA NA NA NA 7 20.3463187011818 -24.147182856909 5.34339031047521 0.0010384649106676
"261" 0.551961632545578 NA NA -0.000938875873809852 NA NA NA NA NA 2.11976248422262e-05 NA NA NA 6 19.0042234869516 -24.1417803072366 5.34879286014764 0.00103566351690681
"132" 0.535062081327369 -0.000194852120376024 -3.11280972004785e-05 NA NA NA NA NA 0.000630241022710741 NA NA NA NA 7 20.3416372266482 -24.1378199078418 5.35275325954243 0.00103361472550156
"2134" 0.92402743697386 0.00125732901403355 NA -0.0036682377492236 NA -0.000635663224572549 NA -0.00108657419100226 NA NA NA NA -0.00676157747564034 9 23.2073019787189 -24.1288896717236 5.36168349566066 0.0010290098021386
"147" 0.509754385497924 NA -2.60602716714664e-05 NA NA -3.39094340016228e-05 NA NA 0.000472494868685775 NA NA NA NA 7 20.3330255768682 -24.1205966082818 5.36997655910245 0.00102475181439443
"2165" 0.928973381525504 NA NA -0.00406878042304854 NA -0.000668662820634156 -2.68058963622654e-05 9.47332086043378e-05 NA NA NA NA -0.00907184516851943 9 23.2025522796796 -24.1193902736449 5.37118289373932 0.0010241339039609
"2057" 0.599070616094258 NA NA NA -4.21487414951739e-05 NA NA NA NA NA NA NA -0.0210069509093276 6 18.9922776804541 -24.1178886942415 5.37268447314271 0.00102336528334497
"118" 0.888928032320863 0.000791185050142047 NA -0.00379328886033611 NA -0.000640346813562537 -1.1864424983735e-05 -0.000581615405060302 NA NA NA NA NA 9 23.2017599543806 -24.117805623047 5.37276754433724 0.00102332277813946
"3201" 0.688408253039065 NA NA NA NA NA NA NA 0.000520079748169077 NA NA -1.52057893307605e-05 0.0158438868760066 7 20.3282882069628 -24.1111218684711 5.37945129891315 0.00101990866693673
"163" 0.510081755829895 NA -3.04988814964017e-05 NA NA NA 3.69418750511357e-07 NA 0.000486710572386217 NA NA NA NA 7 20.3273769082651 -24.1092992710757 5.38127389630858 0.00101897964886753
"2357" 0.986737452261878 NA NA -0.00414860297929075 NA -0.000681393988961339 -2.76357983182588e-05 NA NA -1.10712047716988e-05 NA NA -0.0107136056020411 9 23.1947991728413 -24.1038840599684 5.38668910741588 0.00101622438567743
"62" 0.883438605495253 0.000224199601374194 NA -0.00387795801757678 -2.79354821159357e-05 -0.000609888310831791 -2.5456284448957e-05 NA NA NA NA NA NA 9 23.1946642224708 -24.1036141592273 5.38695900815699 0.00101608725507313
"529" 0.550824316136353 NA NA NA NA -0.000122406484091329 NA NA NA NA -0.388127754961043 NA NA 6 18.980521667838 -24.0943766690094 5.39619649837489 0.0010114050283631
"74" 0.576952331314269 0.00107747680734153 NA NA -8.61478044186138e-05 NA NA -0.000744769858320612 NA NA NA NA NA 7 20.3196034259507 -24.0937523064469 5.3968208609374 0.00101108933592468
"94" 0.895680879799081 0.00138188557350525 NA -0.00354501097511924 -2.03351508415576e-05 -0.000593381981712569 NA -0.00113565433811095 NA NA NA NA NA 9 23.1828201131471 -24.0799259405799 5.41064722680436 0.00100412359584332
"918" 1.05898502965121 -0.000774935711848627 NA -0.00430294161990484 NA -0.000787145602137711 NA NA 0.00165202436330502 -0.000141831329443131 0.886666538450124 NA NA 10 24.721447412473 -24.0770411664095 5.41353200097477 0.00100267630496449
"153" 0.509965947920161 NA NA NA -4.22735307650158e-05 -0.000115808889101219 NA NA 0.000460906236378374 NA NA NA NA 7 20.3082358047639 -24.0710170640733 5.41955610331098 0.000999660736432131
"13" 0.590072314068445 NA NA -0.000947203474426331 -6.81151589337879e-06 NA NA NA NA NA NA NA NA 6 18.965809122296 -24.0649515779253 5.42562158945896 0.000996633614818603
"389" 0.590882141975889 NA NA -0.000949336785123173 NA NA NA NA 0.000394350941166177 -2.55809544235552e-05 NA NA NA 7 20.3042969266414 -24.0631393078283 5.42743385955594 0.000995730939204481
"311" 1.0142883444892 NA -2.77770356633225e-05 -0.00410325203115672 NA -0.000528075715056614 -3.50625951130602e-05 NA NA -2.36342739452949e-05 NA NA NA 9 23.1666563573834 -24.0475984290525 5.44297473833173 0.000988023655565193
"1030" 0.624207613455331 0.000456475305064785 NA -0.00087073190258107 NA NA NA NA NA NA NA -7.53433522730895e-06 NA 7 20.2963931757176 -24.0473318059806 5.44324136140366 0.000987891949393267
