scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,broad_category,specific_category,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
Aculeata,"Ants, Bees, and Stinging Wasps",Insecta,326777,Animalia,Arthropoda,Hexapoda,NA,Insecta,,,Pterygota,,Hymenoptera,Apocrita,,,,,,,,NA,,,,,
Symphyta,"Sawflies, Horntails, and Wood Wasps",Insecta,84643,Animalia,Arthropoda,Hexapoda,NA,Insecta,,,Pterygota,,Hymenoptera,Symphyta,,,,,,,,NA,,,,,
Lamium galeobdolon,yellow archangel,Plantae,204339,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Lamiales,,,Lamiaceae,Lamioideae,,Lamieae,,Lamium,NA,Lamium galeobdolon,,,,
Lamium purpureum,red deadnettle,Plantae,55851,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Lamiales,,,Lamiaceae,Lamioideae,,Lamieae,,Lamium,NA,Lamium purpureum,,,,
Physostegia virginiana,obedient plant,Plantae,85313,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Lamiales,,,Lamiaceae,Lamioideae,,Synandreae,,Physostegia,NA,Physostegia virginiana,,,,
Verbena stricta,hoary vervain,Plantae,63319,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Lamiales,,,Verbenaceae,,,Verbeneae,,Verbena,NA,Verbena stricta,,,,
Plantago rugelii,American plantain,Plantae,167010,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Lamiales,,,Plantaginaceae,,,Plantagineae,,Plantago,NA,Plantago rugelii,,,,
Ruellia,ruellias,Plantae,83892,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Lamiales,,,Acanthaceae,Acanthoideae,,Ruellieae,Ruelliinae,Ruellia,NA,,,,,
Phyla nodiflora,turkey tangle frogfruit,Plantae,59040,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Lamiales,,,Verbenaceae,,,Lantaneae,,Phyla,NA,Phyla nodiflora,,,,
Ruellia nudiflora,violet ruellia,Plantae,168220,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Lamiales,,,Acanthaceae,Acanthoideae,,Ruellieae,Ruelliinae,Ruellia,NA,Ruellia nudiflora,,,,
Glandularia bipinnatifida,Dakota mock vervain,Plantae,125675,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Lamiales,,,Verbenaceae,,,Verbeneae,,Glandularia,NA,Glandularia bipinnatifida,,,,
Lepechinia fragrans,fragrant pitcher sage,Plantae,77658,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Lamiales,,,Lamiaceae,Nepetoideae,,Mentheae,Salviinae,Lepechinia,NA,Lepechinia fragrans,,,,
Avicennia germinans,black mangrove,Plantae,62853,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Lamiales,,,Acanthaceae,Avicennioideae,,,,Avicennia,NA,Avicennia germinans,,,,
Monarda fistulosa,wild bergamot,Plantae,85320,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Lamiales,,,Lamiaceae,Nepetoideae,,Mentheae,Menthinae,Monarda,NA,Monarda fistulosa,,,,
Trichostema lanceolatum,Vinegar Weed,Plantae,54875,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Lamiales,,,Lamiaceae,Ajugoideae,,,,Trichostema,NA,Trichostema lanceolatum,,,,
Vitex agnus-castus,Lilac chaste tree,Plantae,170271,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Lamiales,,,Lamiaceae,Viticoideae,,,,Vitex,NA,Vitex agnus-castus,,,,
Verbascum virgatum,Wand Mullein,Plantae,64130,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Lamiales,,,Scrophulariaceae,,,Scrophularieae,,Verbascum,NA,Verbascum virgatum,,,,
Calceolaria polyrhiza,,Plantae,806760,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Lamiales,,,Calceolariaceae,,,,,Calceolaria,NA,Calceolaria polyrhiza,,,,
Veronica persica,bird's-eye speedwell,Plantae,55666,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Lamiales,,,Plantaginaceae,,,Veroniceae,,Veronica,NA,Veronica persica,,,,
Glandularia canadensis,rose vervain,Plantae,81793,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Lamiales,,,Verbenaceae,,,Verbeneae,,Glandularia,NA,Glandularia canadensis,,,,
Ruellia strepens,smooth ruellia,Plantae,130044,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Lamiales,,,Acanthaceae,Acanthoideae,,Ruellieae,Ruelliinae,Ruellia,NA,Ruellia strepens,,,,
Justicia americana,American water-willow,Plantae,51234,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Lamiales,,,Acanthaceae,Acanthoideae,,Justicieae,Justiciinae,Justicia,NA,Justicia americana,,,,
Lantana camara,common lantana,Plantae,50333,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Lamiales,,,Verbenaceae,,,Lantaneae,,Lantana,NA,Lantana camara,,,,
Pedicularis semitorta,,Plantae,1036483,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Lamiales,,,Orobanchaceae,,,Pedicularideae,,Pedicularis,NA,Pedicularis semitorta,,,,
Lavandula dentata,French lavender,Plantae,71134,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Lamiales,,,Lamiaceae,Nepetoideae,,Ocimeae,Lavandulinae,Lavandula,NA,Lavandula dentata,,,,
Monarda citriodora,lemon beebalm,Plantae,122587,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Lamiales,,,Lamiaceae,Nepetoideae,,Mentheae,Menthinae,Monarda,NA,Monarda citriodora,,,,
Verbena brasiliensis,Brazilian Vervain,Plantae,128698,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Lamiales,,,Verbenaceae,,,Verbeneae,,Verbena,NA,Verbena brasiliensis,,,,
Salvia leucantha,Mexican Bush Sage,Plantae,120488,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Lamiales,,,Lamiaceae,Nepetoideae,,Mentheae,Salviinae,Salvia,NA,Salvia leucantha,,,,
Stachys byzantina,woolly hedgenettle,Plantae,127480,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Lamiales,,,Lamiaceae,Lamioideae,,Stachydeae,,Stachys,NA,Stachys byzantina,,,,
Monarda punctata,spotted horse mint,Plantae,118776,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Lamiales,,,Lamiaceae,Nepetoideae,,Mentheae,Menthinae,Monarda,NA,Monarda punctata,,,,
Lamium amplexicaule,henbit deadnettle,Plantae,55459,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Lamiales,,,Lamiaceae,Lamioideae,,Lamieae,,Lamium,NA,Lamium amplexicaule,,,,
Campsis radicans,American trumpet vine,Plantae,75995,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Lamiales,,,Bignoniaceae,,,Tecomeae,,Campsis,NA,Campsis radicans,,,,
Triphysaria versicolor,Yellow-beak False Owl's-clover,Plantae,60735,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Lamiales,,,Orobanchaceae,,,Pedicularideae,,Triphysaria,NA,Triphysaria versicolor,,,,
Bignoniaceae,bignonia family,Plantae,48377,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Lamiales,,,Bignoniaceae,,,,,,NA,,,,,
Lepechinia calycina,California Pitcher Sage,Plantae,57114,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Lamiales,,,Lamiaceae,Nepetoideae,,Mentheae,Salviinae,Lepechinia,NA,Lepechinia calycina,,,,
Lepidoptera,Butterflies and Moths,Insecta,47157,Animalia,Arthropoda,Hexapoda,NA,Insecta,,,Pterygota,,Lepidoptera,,,,,,,,,NA,,,,,
Lilium canadense,Canada lily,Plantae,57131,Plantae,Tracheophyta,Angiospermae,NA,Liliopsida,,,,,Liliales,,,Liliaceae,Lilioideae,,Lilieae,,Lilium,NA,Lilium canadense,,,,
Trillium cuneatum,Little Sweet Betsy,Plantae,123634,Plantae,Tracheophyta,Angiospermae,NA,Liliopsida,,,,,Liliales,,,Melanthiaceae,,,Parideae,,Trillium,NA,Trillium cuneatum,,,,
Asimina triloba,common pawpaw,Plantae,50897,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Magnoliales,,,Annonaceae,,,,,Asimina,NA,Asimina triloba,,,,
Passiflora incarnata,purple passionflower,Plantae,51453,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Malpighiales,,,Passifloraceae,Passifloroideae,,Passifloreae,,Passiflora,NA,Passiflora incarnata,,,,
Hypericum calycinum,Rose-of-sharon,Plantae,77481,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Malpighiales,,,Hypericaceae,,,Hypericeae,,Hypericum,NA,Hypericum calycinum,,,,
Passiflora,passionflowers,Plantae,51452,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Malpighiales,,,Passifloraceae,Passifloroideae,,Passifloreae,,Passiflora,NA,,,,,
Salix,Willows,Plantae,53453,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Malpighiales,,,Salicaceae,,,,,Salix,NA,,,,,
Hibiscus laevis,Halberd-leaf Rosemallow,Plantae,163767,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Malvales,,,Malvaceae,Malvoideae,,Hibisceae,,Hibiscus,NA,Hibiscus laevis,,,,
Malachra,,Plantae,156803,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Malvales,,,Malvaceae,Malvoideae,,Hibisceae,,Malachra,NA,,,,,
Panorpa meridionalis,,Insecta,466290,Animalia,Arthropoda,Hexapoda,NA,Insecta,,,Pterygota,,Mecoptera,,,Panorpidae,Panorpinae,,,,Panorpa,NA,Panorpa meridionalis,,,,
Harpobittacus australis,,Insecta,557714,Animalia,Arthropoda,Hexapoda,NA,Insecta,,,Pterygota,,Mecoptera,,,Bittacidae,,,,,Harpobittacus,NA,Harpobittacus australis,,,,
Ludwigia octovalvis,Mexican Primrose-willow,Plantae,164861,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Myrtales,,,Onagraceae,,,,,Ludwigia,NA,Ludwigia octovalvis,,,,
Oenothera speciosa,Pinkladies,Plantae,48625,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Myrtales,,,Onagraceae,,,,,Oenothera,NA,Oenothera speciosa,,,,
Metrosideros polymorpha,'ohi'a lehua,Plantae,60447,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Myrtales,,,Myrtaceae,Myrtoideae,,Metrosidereae,,Metrosideros,NA,Metrosideros polymorpha,,,,
Cuphea,Cigar Plants and Allies,Plantae,153022,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Myrtales,,,Lythraceae,,,,,Cuphea,NA,,,,,
Onagraceae,evening primrose family,Plantae,47790,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Myrtales,,,Onagraceae,,,,,,NA,,,,,
Chrysoperla,Common Green Lacewings,Insecta,59441,Animalia,Arthropoda,Hexapoda,NA,Insecta,,,Pterygota,,Neuroptera,Hemerobiiformia,,Chrysopidae,Chrysopinae,,Chrysopini,,Chrysoperla,NA,,,,,
Chrysoperla carnea,carnea-group Green Lacewings,Insecta,858297,Animalia,Arthropoda,Hexapoda,NA,Insecta,,,Pterygota,,Neuroptera,Hemerobiiformia,,Chrysopidae,Chrysopinae,,Chrysopini,,Chrysoperla,NA,,,,,
Chrysopidae,Green Lacewings,Insecta,52425,Animalia,Arthropoda,Hexapoda,NA,Insecta,,,Pterygota,,Neuroptera,Hemerobiiformia,,Chrysopidae,,,,,,NA,,,,,
Chrysopa,Stink Lacewings,Insecta,52426,Animalia,Arthropoda,Hexapoda,NA,Insecta,,,Pterygota,,Neuroptera,Hemerobiiformia,,Chrysopidae,Chrysopinae,,Chrysopini,,Chrysopa,NA,,,,,
Chrysoperla rufilabris,Red-lipped Green Lacewing,Insecta,59442,Animalia,Arthropoda,Hexapoda,NA,Insecta,,,Pterygota,,Neuroptera,Hemerobiiformia,,Chrysopidae,Chrysopinae,,Chrysopini,,Chrysoperla,NA,Chrysoperla rufilabris,,,,
Leucochrysa pavida,Lichen-carrying Green Lacewing,Insecta,308673,Animalia,Arthropoda,Hexapoda,NA,Insecta,,,Pterygota,,Neuroptera,Hemerobiiformia,,Chrysopidae,Chrysopinae,,Leucochrysini,,Leucochrysa,NA,Leucochrysa pavida,,,,
Hemerobiidae,Brown Lacewings,Insecta,118993,Animalia,Arthropoda,Hexapoda,NA,Insecta,,,Pterygota,,Neuroptera,Hemerobiiformia,,Hemerobiidae,,,,,,NA,,,,,
Pseudomallada,,Insecta,324172,Animalia,Arthropoda,Hexapoda,NA,Insecta,,,Pterygota,,Neuroptera,Hemerobiiformia,,Chrysopidae,Chrysopinae,,Chrysopini,,Pseudomallada,NA,,,,,
Ceraeochrysa valida,,Insecta,307230,Animalia,Arthropoda,Hexapoda,NA,Insecta,,,Pterygota,,Neuroptera,Hemerobiiformia,,Chrysopidae,Chrysopinae,,Chrysopini,,Ceraeochrysa,NA,Ceraeochrysa valida,,,,
Micromus,,Insecta,210207,Animalia,Arthropoda,Hexapoda,NA,Insecta,,,Pterygota,,Neuroptera,Hemerobiiformia,,Hemerobiidae,Microminae,,,,Micromus,NA,,,,,
Odonata,Dragonflies and Damselflies,Insecta,47792,Animalia,Arthropoda,Hexapoda,NA,Insecta,,,Pterygota,,Odonata,,,,,,,,,NA,,,,,
Opiliones,Harvestmen,Arachnida,47367,Animalia,Arthropoda,Chelicerata,NA,Arachnida,REMOVE,REMOVE,,,Opiliones,,,,,,,,,NA,,,,,
Ensifera,"Katydids, Crickets, and Allies",Insecta,132694,Animalia,Arthropoda,Hexapoda,NA,Insecta,,,Pterygota,,Orthoptera,Ensifera,,,,,,,,NA,,,,,
Orthoptera,"Grasshoppers, Crickets, and Katydids",Insecta,47651,Animalia,Arthropoda,Hexapoda,NA,Insecta,,,Pterygota,,Orthoptera,,,,,,,,,NA,,,,,
Oxalis oregana,redwood sorrel,Plantae,47757,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Oxalidales,,,Oxalidaceae,,,,,Oxalis,NA,Oxalis oregana,,,,
Drepanis coccinea,ʻIʻiwi,Aves,512251,Animalia,Chordata,Vertebrata,NA,Aves,bird,,,,Passeriformes,,,Fringillidae,,,,,Drepanis,NA,Drepanis coccinea,,,,
Himatione sanguinea,ʻApapane,Aves,10684,Animalia,Chordata,Vertebrata,NA,Aves,bird,,,,Passeriformes,,,Fringillidae,,,,,Himatione,NA,Himatione sanguinea,,,,
Chlorodrepanis virens wilsoni,Maui ʻAmakihi,Aves,512281,Animalia,Chordata,Vertebrata,NA,Aves,bird,,,,Passeriformes,,,Fringillidae,,,,,Chlorodrepanis,NA,Chlorodrepanis virens,,Chlorodrepanis virens wilsoni,,
Loxops coccineus,Hawaii Akepa,Aves,512256,Animalia,Chordata,Vertebrata,NA,Aves,bird,,,,Passeriformes,,,Fringillidae,,,,,Loxops,NA,Loxops coccineus,,,,
Diglossa lafresnayii,Glossy Flowerpiercer,Aves,9835,Animalia,Chordata,Vertebrata,NA,Aves,bird,,,,Passeriformes,,,Thraupidae,,,,,Diglossa,NA,Diglossa lafresnayii,,,,
Setophaga virens,Black-throated Green Warbler,Aves,145258,Animalia,Chordata,Vertebrata,NA,Aves,bird,,,,Passeriformes,,,Parulidae,,,,,Setophaga,NA,Setophaga virens,,,,
Chlorodrepanis flava,Oʻahu ʻAmakihi,Aves,512279,Animalia,Chordata,Vertebrata,NA,Aves,bird,,,,Passeriformes,,,Fringillidae,,,,,Chlorodrepanis,NA,Chlorodrepanis flava,,,,
Chlorodrepanis virens,Hawaiʻi ʻAmakihi,Aves,512278,Animalia,Chordata,Vertebrata,NA,Aves,bird,,,,Passeriformes,,,Fringillidae,,,,,Chlorodrepanis,NA,Chlorodrepanis virens,,,,
Mimus polyglottos,Northern Mockingbird,Aves,14886,Animalia,Chordata,Vertebrata,NA,Aves,bird,,,,Passeriformes,,,Mimidae,,,,,Mimus,NA,Mimus polyglottos,,,,
Acanthorhynchus tenuirostris,Eastern Spinebill,Aves,12238,Animalia,Chordata,Vertebrata,NA,Aves,bird,,,,Passeriformes,,,Meliphagidae,,,,,Acanthorhynchus,NA,Acanthorhynchus tenuirostris,,,,
Palmeria dolei,ʻAkohekohe,Aves,10657,Animalia,Chordata,Vertebrata,NA,Aves,bird,,,,Passeriformes,,,Fringillidae,,,,,Palmeria,NA,Palmeria dolei,,,,
Cyanistes caeruleus,Eurasian Blue Tit,Aves,144849,Animalia,Chordata,Vertebrata,NA,Aves,bird,,,,Passeriformes,,,Paridae,,,,,Cyanistes,NA,Cyanistes caeruleus,,,,
Diglossa baritula,Cinnamon-bellied Flowerpiercer,Aves,9833,Animalia,Chordata,Vertebrata,NA,Aves,bird,,,,Passeriformes,,,Thraupidae,,,,,Diglossa,NA,Diglossa baritula,,,,
Diglossa sittoides,Rusty Flowerpiercer,Aves,9844,Animalia,Chordata,Vertebrata,NA,Aves,bird,,,,Passeriformes,,,Thraupidae,,,,,Diglossa,NA,Diglossa sittoides,,,,
Diglossa,Flowerpiercers,Aves,9830,Animalia,Chordata,Vertebrata,NA,Aves,bird,,,,Passeriformes,,,Thraupidae,,,,,Diglossa,NA,,,,,
Diglossa humeralis,Black Flowerpiercer,Aves,9836,Animalia,Chordata,Vertebrata,NA,Aves,bird,,,,Passeriformes,,,Thraupidae,,,,,Diglossa,NA,Diglossa humeralis,,,,
Acridotheres cristatellus,Crested Myna,Aves,14872,Animalia,Chordata,Vertebrata,NA,Aves,bird,,,,Passeriformes,,,Sturnidae,,,,,Acridotheres,NA,Acridotheres cristatellus,,,,
Chalcomitra,African Dark Sunbirds,Aves,144401,Animalia,Chordata,Vertebrata,NA,Aves,bird,,,,Passeriformes,,,Nectariniidae,,,,,Chalcomitra,NA,,,,,
Cinnyris,Cinnyris Sunbirds,Aves,144404,Animalia,Chordata,Vertebrata,NA,Aves,bird,,,,Passeriformes,,,Nectariniidae,,,,,Cinnyris,NA,,,,,
Nectariniidae,Sunbirds and Spiderhunters,Aves,13273,Animalia,Chordata,Vertebrata,NA,Aves,bird,,,,Passeriformes,,,Nectariniidae,,,,,,NA,,,,,
Cinnyris pulchellus,Beautiful Sunbird,Aves,145169,Animalia,Chordata,Vertebrata,NA,Aves,bird,,,,Passeriformes,,,Nectariniidae,,,,,Cinnyris,NA,Cinnyris pulchellus,,,,
Cinnyris chalybeus chalybeus,Fynbos Southern Double-Collared Sunbird,Aves,697992,Animalia,Chordata,Vertebrata,NA,Aves,bird,,,,Passeriformes,,,Nectariniidae,,,,,Cinnyris,NA,Cinnyris chalybeus,,Cinnyris chalybeus chalybeus,,
Cinnyris bifasciatus,Purple-banded Sunbird,Aves,145175,Animalia,Chordata,Vertebrata,NA,Aves,bird,,,,Passeriformes,,,Nectariniidae,,,,,Cinnyris,NA,Cinnyris bifasciatus,,,,
Cinnyris erythrocercus,Red-chested Sunbird,Aves,145173,Animalia,Chordata,Vertebrata,NA,Aves,bird,,,,Passeriformes,,,Nectariniidae,,,,,Cinnyris,NA,Cinnyris erythrocercus,,,,
Aethopyga siparaja,Crimson Sunbird,Aves,204458,Animalia,Chordata,Vertebrata,NA,Aves,bird,,,,Passeriformes,,,Nectariniidae,,,,,Aethopyga,NA,Aethopyga siparaja,,,,
Cinnyris dussumieri,Seychelles Sunbird,Aves,145199,Animalia,Chordata,Vertebrata,NA,Aves,bird,,,,Passeriformes,,,Nectariniidae,,,,,Cinnyris,NA,Cinnyris dussumieri,,,,
Cinnyris venustus,Variable Sunbird,Aves,145188,Animalia,Chordata,Vertebrata,NA,Aves,bird,,,,Passeriformes,,,Nectariniidae,,,,,Cinnyris,NA,Cinnyris venustus,,,,
Cinnyris asiaticus,Purple Sunbird,Aves,145193,Animalia,Chordata,Vertebrata,NA,Aves,bird,,,,Passeriformes,,,Nectariniidae,,,,,Cinnyris,NA,Cinnyris asiaticus,,,,
Zonotrichia capensis,Rufous-collared Sparrow,Aves,9183,Animalia,Chordata,Vertebrata,NA,Aves,bird,,,,Passeriformes,,,Passerellidae,,,,,Zonotrichia,NA,Zonotrichia capensis,,,,
Phylidonyris novaehollandiae,New Holland Honeyeater,Aves,12632,Animalia,Chordata,Vertebrata,NA,Aves,bird,,,,Passeriformes,,,Meliphagidae,,,,,Phylidonyris,NA,Phylidonyris novaehollandiae,,,,
Curruca melanocephala,Sardinian Warbler,Aves,1289472,Animalia,Chordata,Vertebrata,NA,Aves,bird,,,,Passeriformes,,,Sylviidae,,,,,Curruca,NA,Curruca melanocephala,,,,
Chalcomitra amethystina amethystina,Southern Amethyst Sunbird,Aves,623573,Animalia,Chordata,Vertebrata,NA,Aves,bird,,,,Passeriformes,,,Nectariniidae,,,,,Chalcomitra,NA,Chalcomitra amethystina,,Chalcomitra amethystina amethystina,,
Melanerpes aurifrons dubius,Velasquez's Woodpecker,Aves,512183,Animalia,Chordata,Vertebrata,NA,Aves,bird,,,,Piciformes,,,Picidae,,,,,Melanerpes,NA,Melanerpes aurifrons,,Melanerpes aurifrons dubius,,
Abies nordmanniana nordmanniana,,Plantae,445002,Plantae,Tracheophyta,,NA,Pinopsida,,,,,Pinales,,,Pinaceae,Abietoideae,,,,Abies,NA,Abies nordmanniana,,Abies nordmanniana nordmanniana,,
Saururus cernuus,lizard's tail,Plantae,60742,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Piperales,,,Saururaceae,,,,,Saururus,NA,Saururus cernuus,,,,
Aristolochia odoratissima,fragrant dutchman's pipe,Plantae,277600,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Piperales,,,Aristolochiaceae,Aristolochioideae,,,,Aristolochia,NA,Aristolochia odoratissima,,,,
Setaria parviflora,knotroot bristlegrass,Plantae,79068,Plantae,Tracheophyta,Angiospermae,NA,Liliopsida,,,,,Poales,,,Poaceae,Panicoideae,,Paniceae,Cenchrinae,Setaria,NA,Setaria parviflora,,,,
Carex densa,dense sedge,Plantae,61177,Plantae,Tracheophyta,Angiospermae,NA,Liliopsida,,,,,Poales,,,Cyperaceae,Cyperoideae,,Cariceae,,Carex,NA,Carex densa,,,,
Luzula subsessilis,short-stalked woodrush,Plantae,77901,Plantae,Tracheophyta,Angiospermae,NA,Liliopsida,,,,,Poales,,,Juncaceae,,,,,Luzula,NA,Luzula subsessilis,,,,
Deschampsia cespitosa,tufted hair grass,Plantae,76639,Plantae,Tracheophyta,Angiospermae,NA,Liliopsida,,,,,Poales,,,Poaceae,Pooideae,,Poeae,Holcinae,Deschampsia,NA,Deschampsia cespitosa,,,,
Sorghum bicolor,Sorghum,Plantae,58389,Plantae,Tracheophyta,Angiospermae,NA,Liliopsida,,,,,Poales,,,Poaceae,Panicoideae,,Andropogoneae,Sorghinae,Sorghum,NA,Sorghum bicolor,,,,
Neofavolus alveolaris,hexagonal-pored polypore,Fungi,496176,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,REMOVE,REMOVE,,,Polyporales,,,Polyporaceae,,,,,Neofavolus,NA,Neofavolus alveolaris,,,,
Psocodea,"Barklice, Booklice, and Parasitic Lice",Insecta,83187,Animalia,Arthropoda,Hexapoda,NA,Insecta,,,Pterygota,,Psocodea,,,,,,,,,NA,,,,,
Eranthis hyemalis,Winter Aconite,Plantae,56871,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Actaeeae,,Eranthis,NA,Eranthis hyemalis,,,,
Ranunculus glaberrimus,sagebrush buttercup,Plantae,78824,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Ranunculeae,,Ranunculus,NA,Ranunculus glaberrimus,,,,
Ranunculus,buttercups,Plantae,48230,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Ranunculeae,,Ranunculus,NA,,,,,
Nandina domestica,Heavenly bamboo,Plantae,127010,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Ranunculales,,,Berberidaceae,Nandinoideae,,,,Nandina,NA,Nandina domestica,,,,
Papaver nudicaule,Iceland Poppy,Plantae,52503,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Ranunculales,,,Papaveraceae,Papaveroideae,,Papavereae,,Papaver,NA,Papaver nudicaule,,,,
Ranunculus rionii,Water Crowfoot,Plantae,442911,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Ranunculeae,,Ranunculus,NA,Ranunculus rionii,,,,
Agulla,Common Snakeflies,Insecta,60053,Animalia,Arthropoda,Hexapoda,NA,Insecta,,,Pterygota,,Raphidioptera,,,Raphidiidae,Raphidiinae,,Agullini,,Agulla,NA,,,,,
Prunus virginiana,chokecherry,Plantae,54835,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Rosales,,,Rosaceae,Amygdaloideae,,Amygdaleae,,Prunus,NA,Prunus virginiana,,,,
Fragaria,strawberries,Plantae,50299,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Rosales,,,Rosaceae,Rosoideae,,Potentilleae,Fragariinae,Fragaria,NA,,,,,
Rubus occidentalis,black raspberry,Plantae,125489,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Rosales,,,Rosaceae,Rosoideae,,Rubeae,,Rubus,NA,Rubus occidentalis,,,,
Celtis laevigata,sugar hackberry,Plantae,81792,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Rosales,,,Cannabaceae,,,,,Celtis,NA,Celtis laevigata,,,,
Potentilla gracilis,slender cinquefoil,Plantae,78728,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Rosales,,,Rosaceae,Rosoideae,,Potentilleae,Potentillinae,Potentilla,NA,Potentilla gracilis,,,,
Prunus persica,Peach,Plantae,78755,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Rosales,,,Rosaceae,Amygdaloideae,,Amygdaleae,,Prunus,NA,Prunus persica,,,,
Rosa laevigata,Cherokee rose,Plantae,83066,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Rosales,,,Rosaceae,Rosoideae,,Roseae,,Rosa,NA,Rosa laevigata,,,,
Fragaria moschata,Hautbois strawberry,Plantae,337076,Plantae,Tracheophyta,Angiospermae,NA,Magnoliopsida,,,,,Rosales,,,Rosaceae,Rosoideae,,Potentilleae,Fragariinae,Fragaria,NA,Fragaria moschata,,,,
